Original,Translation
yali yengene mudala mwae nabukule obusuma bwae nende ingeni nachaka okhulia niyekhale asi owamusala,alikuwa pekee yake katika boma lake amechukua samaki lake na sima akaanza kula akiwa amekiti chini ya mti
baada ya amasaa kabili okhubira khamuna khabukula shikaye mberi omushiere nalurira msigoro siaye nanyola khamuna nikhalitsanga obusuma,baada ya dakika mbili kupita kidir alichukua sahani ya kwanza kisha bikizee akatokelezea katika chumba chake cha kulala akapata kidiri akila sima
baada ya amasaa kabili okhubira khamuna khabukula shikaye shia mberi omushiere nalurira msigoro siaye nanyola khamuna nikhalitsanga obusuma,baada alichukua dakika mbili kupita kidir ya ya kwanza kisha bikizee akatokelezea katika chumba chake cha kulala akapata kidiri akila sima
omushiere nachaka okhuba oluyungu abandu betse bamukhonye evindu vimwingilire,bikizee akaanza kupiga mayowe watu waje wamsaidie vitu vimemuingilia
omushiere nachaka okhuba oluyungu mbu abandu betse bamukhonye evindu vimwingilire,bikizee kupiga mayowe watu waje wamsaidie vitu vimemuingilia
olwa abandu betsa humulola omushiere khamuna nikharula mwa inzu abandu ngabalola khamuna nibalura tsimbiro olukano lwanje lubwelele ao,watu walipokuja kumwokoa bikizee kidiri alitoka ndani ya nyumba kisha watu walipomwona walianza mbio hadithi yangu imeeishia hapo
olwa abandu betsa humulola omushiere khamuna nikharula mkari mwa inzu abandu ngabalola khamuna nibalura tsimbiro olukano lwanje lubwelele ao,watu walipokuja kumwokoa bikizee kidiri alitoka ndani ya nyumba yangu watu walipomwona walianza mbio hadithi kisha imeeishia hapo
sikuli sia abasiani bujumba bjb,shule ya wavulana ya bujumba bjb
sikuli sia abasiani sia bujumba bjb,shule ya wavulana ya bujumba ya bjb
nisikuli sia abasiani,bujumba ni shule ya wavulana
bujumba nisikuli sia abasiani,bujumba ya shule ni wavulana
sinyorekhanga mkaunti ya busia,inapatikana katika eneo la butula mkoa wa busia
sinyorekhanga butula mkaunti ya busia,katika eneo la butula mkoa wa busia
niwenya khutsia msikuli sia bujumba bujumba wula bumala obukula sipikipiki khu shilingi amakhumi kataruthionyone,ukitaka kuja katika shule ya bujumba unafika bumala unachukua pikipiki kwa shilingi thelathini
niwenya khutsia msikuli sia bujumba wula bumala obukula sipikipiki khu shilingi amakhumi kataruthionyone,ukitaka kuja katika shule ya bujumba unafika unafika bumala unachukua pikipiki kwa shilingi thelathini
niula ao amabadi ikanisa iria yombakhwe khurumihira olalola khuchakira khusisi mpaka khusirama,unapowasili hapo utaona kanisa ambayo imejengwa kwa kutumia mabati kuanzia kwenye ukuta hadi kwenye paa
niula ao olalola ikanisa iria yombakhwe khurumihira amabadi khuchakira khusisi mpaka khusirama,unapowasili utaona kanisa ambayo imejengwa kwa kutumia mabati kuanzia kwenye ukuta hadi kwenye paa
naohuba ikona ao nothirira huteremka olalola abundu baandikile sikuli sia abasiani sia ao bujumba khao olaba niurire,kisha utapiga kona hapo na unaenedelea kuteremka utaona mahali wameandika shule ya wavulana ya bujumba na hapo utakuwa umefika
naohuba ikona ao nothirira huteremka olalola abundu baandikile sikuli sia abasiani sia bujumba khao olaba niurire,kisha utapiga kona hapo na na unaenedelea kuteremka utaona mahali wameandika shule ya wavulana ya bujumba na hapo utakuwa umefika
ebindu eriseero ebia khuekhonyeranga khukasirianga bingi ria ingombe,vitu vingi ambavyo tunatumia hutengenezwa kwa ngozi ya ngombe
ebindu bingi ebia khuekhonyeranga khukasirianga eriseero ria ingombe,vitu vingi ambavyo tunatumia hutengenezwa kwa ngozi ngombe ya
ingombe bora khuikasie bilayi nende nende tsifaida tsisabi nikhuruka ingombe khukhoyere khube nende bunyasi bua ingombe niindayi ni nikhuiruka iri iri tsifaida tsisabi,ngombe bora tumtengeneze vizuri ana faida nyingi tukifuga ngombe tuwe na nyasi ya kumlisha ngombe ni nzuri tukumfuga ana faida nyingi
ingombe bora khuikasie bilayi iri nende tsifaida tsisabi nikhuruka ingombe khukhoyere khube nende bunyasi bua khuusirisia ingombe niindayi ni nikhuiruka iri nende tsifaida tsisabi,ngombe bora tumtengeneze vizuri ana faida nyingi tukifuga ngombe nzuri tuwe na ngombe nyasi ya kumlisha ngombe ni nzuri tukumfuga ana faida nyingi
khalano esie mbere niimbola mbari ingokho ni sindu sia ako burimundu akhoyere aruke khubera ni esindu silayi rukari ako maparo kange khu ingokho,kwa hivyo mimi nilikuwa nasema kwamba kuku ni kitu ambacho kila mtu anafaa afuge kwa sababu ni kitu kizuri sana hayo ni mawazo yangu kwa kuku
khalano esie mbere niimbola mbari ingokho ni sindu sia burimundu akhoyere aruke khubera ni esindu silayi rukari ako ni maparo kange khu ingokho,kwa hivyo mimi nilikuwa nasema kwamba kuku ni kitu ambacho kila kuku anafaa afuge kwa mtu ni kitu kizuri sana hayo ni mawazo yangu kwa sababu
korona bwa obulwaye,ugonjwa wa korona
obulwaye bwa korona,ugonjwa ugonjwa wa korona
bulware bwa amangi bulwerere amadinyu korona musibala,ugonjwa wa korona umeleta shida mingi duniani
bulware bwa korona bulwerere amadinyu amangi musibala,wa korona umeleta shida mingi duniani
bulwaye buno nibutdiira omundu aba nende obudinyu bwa okhuyeraesirefu nende sitsuuna nende tsimbafu alala nde okhukholola,ugonjwa huu ukimpata mtu hukuwa na ugumu wa kupumua maumivu ya kifua na mbavu pamoja na kukohoa
bulwaye buno nibutdiira omundu aba nende obudinyu bwa okhuyeraesirefu sitsuuna nende tsimbafu alala nde okhukholola,ugonjwa huu wa mtu hukuwa na ugumu ukimpata kupumua maumivu ya kifua na mbavu pamoja na kukohoa
okhukaira obulwaye buno bienya omundu yeesabe nende amatsi abe are nende abundu baangiyeefwale imaski nende okhufuunikha omunwa naakholola,kuzuia huu ugonjwa mtu anahitajika kunawa na maji yanayo tiririka awe mbali na watu wengi avae barakoa na kufunika mdomo anapokohoa
okhukaira obulwaye buno bienya omundu yeesabe nende amatsi keedikha abe are nende abundu baangiyeefwale imaski nende okhufuunikha omunwa naakholola,anapokohoa huu ugonjwa mtu anahitajika kunawa na maji yanayo tiririka awe mbali na watu wengi avae barakoa na kufunika mdomo kuzuia kufunika
bulware buno bwaakera abana be sikuli nibarumikhila mudaala okhusoma nende okhwikhala tsikompyuta khukhonya abebusi okhwaka ebyakhulya,huu ugonjwa ulifanya wanafunzi wakatumia kompyuta kusoma na pia kukaa nyumbani kusaidia wazazi kupalilia vyakula
bulware buno bwaakera abana be sikuli nibarumikhila tsikompyuta okhusoma nende okhwikhala mudaala khukhonya abebusi okhwaka ebyakhulya,huu ugonjwa ulifanya wanafunzi wakatumia kompyuta kusoma na pia nyumbani kusaidia wazazi kupalilia vyakula
omwami we syalo siefwe esia kenya uhuru kenyatta yaboola mbu abandu badonge bararula tsaabwe mutsinyumba erwanyi da musiro,rais wan chi yetu ya kenya uhuru kenyatta alisema kuwa watu wasalie manyumbani kwao wasitoke nje usiku
omwami we syalo siefwe esia kenya uhuru kenyatta yaboola mbu abandu badonge mutsinyumba tsaabwe bararula erwanyi da musiro,rais wan chi yetu ya alisema uhuru kenyatta kenya kuwa watu wasalie manyumbani kwao wasitoke nje usiku
khuendelea okhukaira obulwaye buno ili,ili kuzui kuenea kwa huu ugonjwa
ili okhukaira obulwaye buno khuendelea,ili kuzui kuenea kwa ugonjwa
bulware bwaleera bukhonyi khutsifamilia tsisabi,huu ugonjwa ulileta usaidizi kwa familia nyingi
bulware buno bwaleera bukhonyi khutsifamilia tsisabi,familia ugonjwa ulileta usaidizi kwa huu nyingi
okhweyandikisia sia msikuli bujumba bjb,kujiandikisha katika shule ya bujumbabjb
okhweyandikisia msikuli sia bujumba bjb,kujiandikisha katika shule bujumbabjb
ndabukha itsuli nende omwibusi wange itsuli khutsia msikuli,niliamka na mzazi wangu asubuhi na mapema kwenda shuleni
ndabukha nende omwibusi wange itsuli khutsia msikuli,niliamka na mzazi wangu asubuhi na mapema kwenda
ndamureba mbu khutsitsanga msikuli ori sia amangondo kokhunyingisia musikuli nende bujumba,nikamuliza yakuamba tunaenda shuleni una karo ya kuniingiza katika shule ya bujumba
ndamureba mbu khutsitsanga msikuli ori nende amangondo kokhunyingisia musikuli sia bujumba,nikamuliza yakuamba tunaenda shuleni una karo ya bujumba katika shule ya kuniingiza
esie ngorirwe nikaba balajama nyingire musikuli sia bujumba okhubera omwimirisi wesikuli amangondo esio alaenya amangondo,mimi sijui kama nitakubaliwa kuingia katika shule hiyo kwa sababu mwalimu mkuu wa shule hio atahitaji karo
esie ngorirwe nikaba balajama nyingire musikuli sia bujumba okhubera omwimirisi wesikuli esio alaenya amangondo,mimi sijui kama nitakubaliwa kuingia katika shule hiyo kwa sababu mwalimu sababu mkuu wa shule hio atahitaji karo
olwa khwaola sa muofisi mwa omwana wa sikuli khwengira mukari omwimirisi owasikuli namreba omwibusi wange mbu ogamire omwirisi wao,tulipofika tu ofisini mwa mwalimu mkuu tulingia ndani mwalimu mkuu akamuuliza mzazi wangu kuwa umeleta mtot wako
olwa khwaola sa muofisi mwa omwirisi wa sikuli khwengira mukari omwimirisi owasikuli namreba omwibusi wange mbu ogamire omwana wao,tulipofika tu ofisini mwa mwalimu mkuu tulingia ndani mwalimu mkuu akamuuliza mtot mzazi wangu kuwa umeleta mtot wako
omwibusi nafukira mbu emugamire asome asome,mzazi akajibu kuwa naam nimemleta asome
omwibusi nafukira mbu emugamire asome,mzazi kuwa akajibu kuwa naam nimemleta asome
omwimirisi owasikuli esio namreba mbu witsire nende amanondo amanondo ka okhumwandichisia,mwalimu mkuu wa shule hiyo akamuuliza kuwa umekuja na hela ya kumwandikisha
omwimirisi owasikuli esio namreba mbu witsire nende amanondo ka okhumwandichisia,mwalimu mkuu wa hela hiyo akamuuliza kuwa umekuja na shule ya kumwandikisha
omwibusi namkalusia ari sari nende tawe obwa khunyola amangondo tawe,mzazi akamjibu ya kwamba yeye hana uwezo wowote wa kupata pesa
omwibusi namkalusia ari sari nende obunyali tawe obwa khunyola amangondo tawe,mzazi wowote akamjibu ya kwamba yeye hana uwezo wowote wa kupata pesa
ewe nga omwimirisi owasikuli sino ekhusaba tsa okhonye esie sindi nende obunyali bwosibwosi tawe,wewe kama mwalimu mkuu wa shule hii nakuomba tu unisaidie kwa maana mimi sina uwezo wowote
ewe nga omwimirisi owasikuli sino ekhusaba tsa okhonye khubera esie sindi nende obunyali bwosibwosi tawe,wewe kama uwezo mkuu wa shule hii nakuomba tu unisaidie kwa maana mimi sina mwalimu wowote
omwimirisi nabolera mwibusi wache ari okhumufuchilira omwana wao nasiri okhulipa amangondo tawe,mwalimu mkuu akamwambia mzazi wangu kwamba hatuwezi kumruhusu mwanao kama bado haujalipa pesa
omwimirisi nabolera mwibusi wache ari sikhunyala okhumufuchilira omwana wao nasiri okhulipa amangondo tawe,mwalimu mkuu akamwambia mzazi wangu hatuwezi kwamba kumruhusu mwanao kama bado haujalipa pesa
okhubera mirimo wao sikuli sitsinyala okwikhola omwana tsia nasiri okhulipa amangondo tawe,pesa kwa sababu kazi za shule haziwezizikafanyike mtoto wako asipolipa karo
okhubera mirimo tsia sikuli sitsinyala okwikhola omwana wao nasiri okhulipa amangondo tawe,pesa kwa sababu kazi za haziwezizikafanyike mtoto wako asipolipa karo
omwibusi wange yamririra omwimirisi namubolera siyabulira tawe kata ako namakhuba kao,mzazi wangu alimlilia mwalimu mkuu lakini hakuskia akamwambia tu hayo ni mambo yako
omwibusi wange yamririra omwimirisi kata siyabulira tawe namubolera ako namakhuba kao,mzazi wangu alimlilia mwalimu mkuu lakini lakini hakuskia akamwambia tu hayo ni mambo yako
omwana wao oyo,na huyo mtoto wako
nende omwana wao oyo,na wako huyo mtoto wako
singa khalano esie singa omusiani sabanga balia abanyala okhukhonya bakhonye manyire mumburire,sasa mimi kama mvulana naomba wale ambao wanaweza kunisaidia wanisaidie najua mmenisikiza
khalano esie singa omusiani sabanga balia abanyala okhukhonya bakhonye manyire mumburire,sasa mimi wale mvulana naomba kama ambao wanaweza kunisaidia wanisaidie najua mmenisikiza
orio,ahsante
orio,ahsante ahsante
bwa bulwaye korona bukhorere makhuwa malayi khushira mabi,ugonjwa wa umefanya mambo mazuri kuliko mabaya
bulwaye bwa korona bukhorere makhuwa malayi khushira mabi,ugonjwa wa umefanya mabaya mazuri kuliko mambo
kwali mwaka kwa makhumi makhumi kaviri nende ekhumi nende tisa,ulikuwa mwaka wa elfu mbili na kumi na tisa
kwali mwaka kwa makhumi kaviri nende ekhumi nende tisa,ulikuwa tisa wa elfu mbili na kumi na mwaka
mwaka oko kwari mumu khuvandu khandi,huo mwaka ulikuwa mgumu kwa watu wengine na pia ulikuwa mwepesi kwa wengine
mwaka oko kwari mumu khuvandu khandi mwangu,huo mwaka ulikuwa kwa watu wengine na pia ulikuwa mwepesi kwa wengine
kwakira vandu vamanya karia kavasiri khulolaho,ulifanya watu wakajua vile vitu ambavyo hawakua wameona
kwakira vandu vamanya makhuwa karia kavasiri khulolaho,ulifanya watu wakajua vile vitu ambavyo wameona hawakua wameona
rikhuwa riakwanza vyakhakira vanainchi khufwala barakoa khusava vurisiha khuehonyera isabuni ya sanitaiza,jambo la kwanza ulifanya wananchi wakajua kuvaa barakoa kunawa kila wakati wakitumia sabuni ya kidudufishaji
rikhuwa riakwanza vyakhakira vanainchi vakhamanya khufwala barakoa khusava vurisiha khuehonyera isabuni ya sanitaiza,jambo la kwanza ulifanya wananchi wakajua kunawa barakoa kuvaa kila wakati wakitumia sabuni ya kidudufishaji
bulwaye buno bwa vana kharuhonya sana kwanza efuee vana vaskuli,huu ugonjwa ulitusaidia sana kwanza sisi wanafunzi wa shule
bulwaye buno bwa kharuhonya sana kwanza efuee vana vaskuli,huu ugonjwa ulitusaidia sana kwanza sisi huu wanafunzi wa shule
khusava were vuno vulwaye arukhonye nivuendelea khulava vilai sana,tunamwomba mungu huu ugonjwa ukiendelea tutakuwa vizuri sana
khusava were arukhonye vulwaye vuno nivuendelea khulava vilai sana,tunamwomba mungu huu ugonjwa tutakuwa ukiendelea tutakuwa vizuri sana
miziki rero kumao mumadala vana khuihala mumadala nikhokona,ngoma za usiku kwa matanga zikaisha watoto tukakaa nyumbani tukilala
miziki rero kumao vana khuihala mumadala nikhokona,ngoma usiku kwa matanga zikaisha watoto tukakaa nyumbani tukilala
bulayi ingombe bwa,umuhimu wa ngombe
bulayi bwa ingombe,ngombe umuhimu wa ngombe
ingombe iri nende tsifaida tsinyingi ikhonyanga bandu khurima tsindalo nori nende indalo ikhongo noobula amapesa kakhulimira ikhongo olakhaba sa tsisurusi noobula tsibiri,ngombe ako na faida nyingi huwasaidia watu kulima mashamba ukiwa na shamba kubwa na hauna pesa ya kulima utatafuta tu ndama wawili
ingombe iri nende tsifaida tsinyingi ikhonyanga bandu khurima tsindalo nori nende indalo ikhongo noobula amapesa kakhulimira olakhaba sa tsisurusi tsibiri,ngombe ako na kulima faida nyingi huwasaidia watu shamba mashamba ukiwa na kulima kubwa na hauna pesa ya kulima utatafuta tu ndama wawili
khuibula yosi iri nga mundu ikinganga inda khu miosi tisa khulira niitsaka niyakhamala ingmbe khalano ni mundu atsaka khuikhera niwakhamala khuikhera okinga amabeere kayo nooyira khusiiro khukusia onyole amapesa,ngombe pia ako kama mtu hubeba ujauzito kwa miezi tisa na anaanza kulia akimaliza kujifungua kisha mtu anaanza kumukama ukishamkama unabeba maziwa yake unapeleka sokoni kuuza unapata pesa
ingmbe yosi iri nga mundu ikinganga inda khu miosi tisa niitsaka khulira niyakhamala khuibula khalano ni mundu atsaka khuikhera niwakhamala khuikhera okinga amabeere kayo nooyira khusiiro khukusia onyole amapesa,ngombe pia ako kama mtu hubeba ujauzito kwa miezi tisa na anaanza kulia akimaliza kujifungua kisha mtu mtu anaanza kumukama ukishamkama unabeba maziwa unapeleka sokoni kuuza unapata pesa
somanga musikuli sia,nasoma katika shule ya bukati
somanga musikuli sia bukati,nasoma katika shule ya
ndi mukilasi mukilasi ya saba,niko katika darasa la saba
ndi mukilasi ya saba,niko katika darasa la saba niko
esie ndulanga ndulanga mulukongo lwa nyabera,natoka katika kijiji cha nyabera
esie ndulanga mulukongo lwa nyabera,natoka nyabera kijiji cha katika
iluga ni olumarachi lwa vevusi bange,kimarachi ni lugha ya wazazi wangu
olumarachi ni iluga lwa vevusi bange,kimarachi ni ya lugha ya wazazi wangu
ndevulwa muvumarachi ndi,nilizaliwa umarachini mimi ni mumarachi
ndevulwa muvumarachi ndi mumarachi,nilizaliwa umarachini mumarachi ni mimi
somanga somanga bumarachi,nasoma umarachini
somanga bumarachi,nasoma umarachini umarachini
lukongo lwosi luno lwefu ni lwa bamarachi,hiki kijiji chetu chote ni cha wamarachi
lukongo lwefu luno lwosi ni lwa bamarachi,hiki kijiji chetu ni chote cha wamarachi
esie ovumarachi sana,mimi napenda umarachini sana
esie ndajama ovumarachi sana,napenda umarachini sana
hare ao ndari nende kuhu wanje mumarachi yamborera mbari niye yevulwa vumarachi yadekha vumarachi ngina mwana ni,hapo awali nilikuwa na nyanya yangu mumarachi aliyeniambia kuwa yeye alizaliwa umarachini akaoleka umarachini na mama yake ni mumarachi
hare ao ndari nende kuhu wanje mumarachi yamborera mbari niye yevulwa vumarachi yadekha vumarachi ngina mwana ni mumarachi,hapo awali nilikuwa na nyanya yangu mumarachi aliyeniambia kuwa yeye alizaliwa umarachini akaoleka umarachini na mama yake ni mumarachi
sarirulaho dawe,hatawahi toka kwa wamarachi
sarirulaho muvumarachi dawe,hatawahi kwa wamarachi
siveti nisio vumarachi siae,umarachini ndio kibeti chake
vumarachi nisio siveti siae,ndio kibeti chake
yejama mwene nga yejama lukongo lwae,anajipenda mwenyewe kama kijiji chake
yejama mwene nga lukongo lwae,anajipenda mwenyewe chake kijiji kama
sikuli sianje sio nyorerangakho bukati ndasijama huvera nia somanga masomo kange ka nyorerangakho akili,shule yangu ya bukati naipenda kwa sababu ndiko ninakosoma masomo yangu ya kupata akili
sikuli sianje sio bukati ndasijama huvera nia somanga masomo kange ka nyorerangakho akili,shule yangu ya ninakosoma naipenda kwa sababu ndiko bukati masomo yangu ya kupata akili
nyolangakho mafunzo mbalimbali kama hudeha huosia vindu nende vindi vindu vindi mbalimbali,huwa napata mafunzo mbalimbali kama kupika kuosha vyombopamoja na vitu mbalimbali
nyolangakho mafunzo mbalimbali kama hudeha huosia vindu nende vindu vindi mbalimbali,huwa mbalimbali mafunzo napata kama kupika kuosha vyombopamoja na vitu mbalimbali
esie ndajama masomo kanje somanga vulinyanga,mimi napenda masomo yangu ninayosoma kila siku
