Original,Translation
khola orio sinyala siamukhola enywe mwaba banyaalu khuloondekhana ne kumwiima kwowo akhuelesie ewe chikhabi,fanya hivyo inaweza ikawafanya nyinyi mkawa wachafu kutokana na tabia yako fanya akakupa wewe baraka
omundu omunyaalu aaba ne sisiindu nisio okhola mu sibala nisio mwinywe sikila siilo ne ali mukholo ocha khumenya,mtu mchafu alikuwa na kitu ambacho unafanya kwa nchi ambacho kwenu sababu ameota usiku akiwa kwa ukoo unaenda kuishi
omundu omunyaalu aaba ne sisiindu nisio okhola mu sibala nisio mwinywe sikila aroorire siilo ne ali mukholo ocha khumenya,mtu mchafu alikuwa na kitu ambacho unafanya kwa nchi ambacho kwenu mchafu sababu ameota usiku akiwa kwa ukoo unaenda kuishi
ne wichuba khu wele omunyali tawe akhakobola kambila,na ukiapa kwa mungu mwenyezi shauri asirudi
ne wichuba khu wele omunyali kambila akhakobola tawe,na ukiapa mwenyezi mungu kwa shauri asirudi
oli ekolooba wele wowo siosi esiinge mala oli enyanga ekwa akobole sisiindu khumukholela siosi okhalekha khukhola mu kambi,ati jionimungu wako kumfanyia aoge kisha jua likizama arudi kitu chochote usiache kufanya kwa kambi
oli ekolooba wele wowo khumukholela esiinge mala oli enyanga ekwa akobole sisiindu siosi siosi okhalekha khukhola mu kambi,ati jionimungu wako kumfanyia aoge kisha jua likizama arudi chochote usiache kufanya kwa kambi
wiele nisio khukhola tawe,ulijipatia ambacho hukuapa kufanya
wiele nisio wechuba khukhola tawe,ulijipatia ambacho ulijipatia hukuapa kufanya
wele omunyali wowo bioosi wele owa alenya kikiindi kiosi khu tawe alabeelwa akhakhole sisiindu esio sikila kiosi khwechuba khola kimilimo tawe khulwe kumwiiko,mungu mweza wa vyote mungu wako akitaka zingine zozote atasamehewa atafanya kitu chochote hicho sababu kwa kuapa usifanya kazi kwa miaka
wele omunyali owa bioosi wele wowo alenya kikiindi kiosi kiosi tawe alabeelwa akhakhole sisiindu esio sikila khu khwechuba khola kimilimo tawe khulwe kumwiiko,mungu mweza wa vyote mungu wako akitaka zingine zozote atasamehewa atafanya kitu chochote hicho mungu sababu kuapa usifanya kazi kwa miaka
ne wewe,na mke wake
ne omukhasi wewe,na wake
waaba se okhechuba tawe aba ne wakhola bumayaanu tawe,ikiwa hujaapa itakuwa hukufanya maovu
waaba ne okhechuba tawe aba se wakhola bumayaanu tawe,ikiwa hukufanya hujaapa itakuwa hukufanya maovu
okhoya nilwo okhabukula lususi lwewe okhole arumikhirangakho khusia tawe,unastahili ufanye usichukue jiwe lake ambalo alikuwa akitumia kusiaga
okhoya okhole okhabukula lususi lwewe nilwo arumikhirangakho khusia tawe,unastahili ufanye usichukue jiwe ambalo alikuwa akitumia kusiaga
nisio oloma oli okhola sikila wamwene aba wechubile wele omunyali owa bioosi alikho nisio aruunga bulamu bwewe,ambacho alisema kuwa ufanye kwa sababu mwenyewe umeapa mungu mweza wa vyote yuko analipa uzima wake
nisio oloma oli okhola sikila wamwene aba wechubile wele omunyali owa bioosi alikho aruunga bulamu bwewe,ambacho alisema kuwa mweza ufanye kwa sababu mwenyewe umeapa mungu mweza wa vyote yuko analipa uzima wake
anyoolekha ne omuisiraeli wasie,alipatikana akiibia muisraeli mwenzake
anyoolekha ne eebila omuisiraeli wasie,alipatikana mwenzake muisraeli akiibia
ne wingila kimisabibu liruuti lio wasio lie mu eelukha naye mala aamukhola nasioobi wewe namwe aamukusia mu bunasioobi onyala kamatuunda ke kimisabibu niko wenya,wakati ukiingia kwa bustani ya mwenzako ya misabibu akatoroka naye kisha akamfanya mtumwa wake ama akamuuza kwa utumwa anayweweza kula matunda ya misabibu ambayo ulitaka
ne wingila mu liruuti lio wasio lie kimisabibu eelukha naye mala aamukhola nasioobi wewe namwe aamukusia mu bunasioobi onyala walia kamatuunda ke kimisabibu niko wenya,wakati matunda kula kwa bustani ya mwenzako ya misabibu akatoroka naye kisha akamfanya mtumwa wake ama akamuuza kwa utumwa anayweweza ukiingia matunda ya misabibu ambayo ulitaka
ne okharaakho omundu akhoya eerwe,na usiweke mtu huyo anastahili auawe
ne okharaakho omundu oyo akhoya eerwe,na usiweke mtu huyo auawe
ngila yino liosi mu ndubi,kwa njia hii yote ya kikapu
mu ngila yino liosi mu ndubi,kwa njia hii kikapu ya yote
ne wingila mularusiao bumayaanu wenywe,na mkiingia mtaondoa waovu kati yenu
ne wingila mularusiao bumayaanu akari wenywe,na mkiingia mtaondoa waovu kati yenu yenu
lwe mu lusaambu lwe biakhulia lwo wasio,kwa shamba la vyakula vya mwenzako
mu lusaambu lwe biakhulia lwo wasio,kwa kwa shamba la vyakula vya mwenzako
balawi balawi ne balimwekesia,walawi wakiwaonyesha
balawi ne balimwekesia,wakiwaonyesha
balimwekesia nga ese nabalaka,watakuja kuwaonyesha jinsi mimi nilivyowaagiza
balimwekesia nga ese ne nabalaka,watakuja jinsi kuwaonyesha mimi nilivyowaagiza
khebulila khulekhana ne ne khuyilana,kumbuka kuachana na kuoana
khebulila khulekhana ne khuyilana,kumbuka na kuoana
omundu anyala aakhwa omukhasi wenywe akhola miriamu nga ne akhola mwaba,mtu anaweza akaposa mke wenu akafanya miriamu jinsi mlivyokuwa
omundu anyala aakhwa omukhasi wenywe akhola miriamu nga ne mwaba,mtu anaweza akaposa mke wenu akafanya miriamu jinsi
enyuma eulila mwama ne ali e misiri,baada ya kujisikia kuwa mlitoka misiri
enyuma eulila ali ne mwama e misiri,baada misiri kujisikia kuwa mlitoka ya
se amwenya tawe sikila se amuboonemo kumwiima nikwo akhasiima tawe,hakumtaka sababu alimuona na tabia ambayo hakuipenda
se amwenya tawe sikila amuboonemo kumwiima nikwo akhasiima tawe,hakumtaka sababu alimuona na tabia sababu ambayo hakuipenda
ne khuambilila wikopia owasio sisiindu okhacha munju mwewe wabukula sisiindu sie khuambilila likobi liewe,ikiwa ulimkopesha mwenzako kituusiende kwa nyumba ukachukua kitu cha kushikilia deni lake
ne wikopia owasio sisiindu okhacha munju mwewe wabukula sisiindu sie khuambilila likobi liewe,ikiwa ulimkopesha mwenzako kwa nyumba ukachukua kitu cha kushikilia deni lake
lindila lekha aandike chibarwa amuelesie amuoone arure enje mala olekhe omwene akhureerere mungo mwewe,subiri uwache aandike barua ampatie kisha amfukuze aondoke nje kisha uwache mmwenyewe akuletee boma lenyewe
lindila lekha aandike chibarwa amuelesie mala amuoone arure enje mala olekhe omwene akhureerere mungo mwewe,subiri uwache aandike barua ampatie kisha amfukuze aondoke nje kisha mmwenyewe akuletee boma lenyewe
ne arurire mungo omwo sie,na akitokea kwa mji huo ya kushikilia
ne arurire mungo omwo sie khuambiilila,na akitokea kwa mji huo kushikilia ya
aaba ne ali omutaambi anyala aacha khuteekha khu museecha okhasibiikha siilo,alikuwa ni maskini anayeweza akaenda kupika kwa mume asiyeweka usiku wote
aaba ne ali omutaambi anyala aacha khuteekha khu museecha okhasibiikha siilo siosi,alikuwa ni maskini anayeweza akaenda kwa mume asiyeweka usiku wote
omuseecha oyo khabili owe yesi,mume wa pili huyo pia
omuseecha owe khabili oyo yesi,mume pia wa pili huyo pia
buli ekolooba nio akone liilo mala alakhubiita chikhabi,mrejeshee kila jioni ndipo alale usingizi kisha atakupa baraka
mukoboselie buli ekolooba nio akone liilo mala alakhubiita chikhabi,mrejeshee kila jioni ndipo alale ndipo usingizi kisha atakupa baraka
yesi aandike chibarwa che ne niko ako kalaba kamaluungi mala khumulekha amuelesie mala amuoone ebweeni wa wele omunyali owa bioosi,yeye piea aandike barua yenyewe ambayo aliyafanya hayo yatakuwa manyoofu kumuacha ampatie kisha amfukuze mbele za mungu mwza wa vyote
yesi aandike chibarwa che ne niko okholile ako kalaba kamaluungi khumulekha amuelesie mala amuoone ebweeni wa wele omunyali owa bioosi,yeye piea aandike barua yenyewe ambayo aliyafanya hayo yatakuwa manyoofu kumuacha ampatie mungu mungu amfukuze mbele za kisha mwza wa vyote
namwe omuseecha omuseecha wele wowo,ama bwana mungu wako ndiye
namwe omuseecha wele wowo,ama bwana mungu wako ndiye bwana
khabili owa wewe anyala aafwa,wake wa pili anaweza fariki
wewe owa khabili anyala aafwa,wa pili anaweza fariki
okhamiina omukholi omutaambi beecha wewe owe khunyoa se amukobosia lundi ooli omubanani mu khumuelesia amukobosia,usiamini mtumishi umaskini ukija wewe wa kuanza hakumjibu tena ambaye ni maskini kwa kumpatia tena
okhamiina omukholi omutaambi beecha wewe owe khunyoa se amukobosia lundi ooli omubanani mu khumuelesia,usiamini umaskini ukija wewe wa kuanza hakumjibu tena ambaye ni maskini kwa kumpatia tena
aaba ne amwiilakho lundi ali omuisiraeli wasio namwe bulaba bumayaanu khu wele omunyali wa bioosi omenyile mu lukoba bumayaanu luno,alikuwa akimrudia tena ni mwisiraeli mwenzako ama itakuwa maovu kwa mungu mweza wa vyote anayeishi kwa mji huu
aaba ne amwiilakho lundi ali omuisiraeli wasio namwe bulaba bumayaanu khu wele omunyali wa bioosi omenyile mu lukoba luno,mweza akimrudia tena ni mwisiraeli mwenzako ama itakuwa maovu kwa mungu alikuwa wa vyote anayeishi kwa mji huu
mukhareera bumayaanu bumayaanu ngoba chenywe,msilete uovu kwa miji zenu
mukhareera bumayaanu ngoba chenywe,uovu kwa miji zenu
buli endaalo enyanga ne siili khukwa tawe wele wenywe alikho kimilimo kie ndaalo eyo,kila siku kabla y jua kuzama mungu wenu anawapa kazi ya siku hiyo
buli endaalo enyanga ne siili khukwa tawe wele wenywe alikho amuelesia kimilimo kie ndaalo eyo,kila siku kabla y jua kuzama ya mungu wenu anawapa kazi ya siku hiyo
sikila ali omu khuuba sikila sisienywe tawe,sababu ni mtu asiyewapa chenu
sikila ali omu khuuba sisienywe tawe,sababu ni asiyewapa chenu
butaambi mala chinganakani chewe choosi chili khu echo rupia echo,umaskini kisha mawazo yake yote yako kwa pesa hizo
butaambi mala chinganakani chewe choosi chili khu rupia echo,umaskini kisha mawazo yake yako kwa pesa hizo
khola orio busa ne kamalaka kakaukhaane akhola ario aalilila wele omunyali owa,fanya hivyo bure sheria zinawezatofautiana akafanya hivyo akamlilia mungu mweza wa vyote
khola orio ne busa kamalaka kakaukhaane akhola ario aalilila wele omunyali owa,fanya hivyo bure sheria vyote akafanya hivyo akamlilia mungu mweza wa zinawezatofautiana
omundu ne ali no mukhasi omwea mala ewe onyoolekhe khuuba khocha mwiie ali namwe akhole kimilimo oli omumayaanu,mtu akiwa na mke ambaye amemuoa hivi karibuni kisha wewe upatikane kuwa unaenda vita ama unafanya kazi wewe ni muovu
omundu ne ali no mukhasi omwea mala ewe onyoolekhe khuuba khocha mwiie namwe akhole kimilimo oli omumayaanu,mtu akiwa na mke ambaye amemuoa hivi karibuni kisha wewe upatikane kuwa unaenda vita ni na unafanya kazi wewe ama muovu
bapaapa se beerwa ao se bibira khulwe tawe,wababa hawakuuawa kwa kutopitia hapo
bapaapa se beerwa khulwe se bibira ao tawe,wababa hawakuuawa kwa kutopitia hapo kwa
khubisia ao khukhila bwe bumayaanu bwe babaana babwe tawe wasio afwocholwa mu baandu,kupita hapo kunashinda uovu wa watoto wao hapana mwenzako aliaibishwa kwa watu
khubisia ao khukhila bumayaanu bwe babaana babwe tawe wasio afwocholwa mu baandu,kupita hapo kunashinda uovu wa watoto wao hapana mwenzako kwa aliaibishwa watu
babaana ne nabo se beerwa tawe,na watoto nao hawakuuawa
ne babaana nabo se beerwa tawe,na na watoto nao hawakuuawa
okhaboa eeyi emunwa ne olikho khuulia biakhulia tawe,usifunge fahali mdomo ukiwa ukimtumia kula vyakula
okhaboa eeyi emunwa ne olikho okirumikhira khuulia biakhulia tawe,usifunge fahali mdomo ukiwa vyakula kula ukimtumia
mundu aleerwa khulwe bumayaanu bwewe bumayaanu,mtu atuawa kutokana na uovu wake
mundu aleerwa khulwe bumayaanu bwewe,mtu atuawa kutokana na wake uovu
lilienyekha wandaayo nafwiile okhatiimia wandaayo bwe bumayaanu bwa bungali,linalostahili nduguyo akiwa amefariki usikimbize ukweli wa uovu wa nduguyo
lilienyekha wandaayo nafwiile okhatiimia bungali bwe bumayaanu bwa wandaayo,linalostahili nduguyo akiwa amefariki usikimbize ukweli wa ukweli uovu wa nduguyo
babaandu babili lundi bafuubi okhabukla wandaaye ne bamenya alala ne,watu wawili tena yatima usichukue ndugu yake ikiwa waliishi pamoja
babaandu babili lundi bafuubi okhabukla wandaaye ne bamenya alala,usichukue wawili tena yatima watu ndugu yake ikiwa waliishi pamoja
sibiimbilo sia namulekhwa nga sie mulala khu nibo afwa ne khuambiilila akhasaala khuambiilila kumuruungo tawe,kifuniko cha mjane kama cha mmoja kwa waliokufa wakiwa hawajazaa hatushikilii malipo
sibiimbilo sia namulekhwa nga sie mulala khu nibo afwa ne akhasaala khuambiilila kumuruungo tawe,kifuniko cha mjane kama cha mmoja kwa waliokufa wakiwa hatushikilii malipo
omwana omusoleeli tawe nono ulila muli enywe mwaba banasioobi enywe,mtoto mvulana hapana sasa sikia kuwa nyinyi mlikuwa watumwa
omwana omusoleeli tawe nono ulila muli enywe mwaba banasioobi,mtoto mvulana hapana sasa sikia kuwa mlikuwa nyinyi watumwa
wewe se alateekha khu misiri,mjane wake hatapika kwa misri
namulekhwa wewe se alateekha khu misiri,wake hatapika kwa misri
mundu okundi busa okhali nju wele wenywe amusikula khukhwama eyo tawe,mtu mwingine tu asiyekuwa wa nyumba yenu alimuokoa kutika huko
mundu okundi busa okhali owe nju wele wenywe amusikula khukhwama eyo tawe,mtu mwingine tu asiyekuwa wa nyumba wa yenu alimuokoa kutika huko
mulamue abukule akhoya ebweeneyo,shemeji wake anastahili achukuwe huko
mulamue akhoya abukule ebweeneyo,anastahili wake shemeji achukuwe huko
khwako mulaka enywe oyo nga omukhasi wewe mukhole lino,kwa hayo namtuma nyinyi wajane huyo kama mke wake mfanye hili
khwako mulaka enywe namulekhwa oyo nga omukhasi wewe mukhole lino,kwa hayo namtuma nyinyi wajane huyo kama mke wake mfanye mfanye hili
akhole kia wandaaye,afanye kazi ya ndugu yake
akhole kimilimo kia wandaaye,afanye ya kazi ndugu yake
ne okesa mala biowo khukhwama mu mukuunda biakhulia wibilile bilala nibio okesile okhakobolayo khu bukula tawe,ukiwa unavuna vyakul vyako kutoka kwa shamba kisha usahau vingine ambavyo ulivuna usirudi huko kuchukua
ne okesa biakhulia biowo khukhwama mu mukuunda mala wibilile bilala nibio okesile okhakobolayo khu bukula tawe,ukiwa unavuna vyakul vyako kutoka kwa shamba kisha usahau vingine ambavyo ulivuna huko kuchukua
lisina owe sisoleeli omubele niye balasaala alatiuukhwa omwana lia raraawe owafwa nio lisaaye liewe lichiililile,mtoto wa kiume kifunguamimba ambaye watazaa ataitwa jina la babake aliyekufa ndipo uzao wake uendelee
omwana owe sisoleeli omubele niye balasaala alatiuukhwa lisina lia raraawe owafwa nio lisaaye liewe lichiililile,mtoto wa ambaye kiume kifunguamimba ambaye watazaa ataitwa jina la babake aliyekufa ndipo uzao wake uendelee
bili bie isiraeli baakwa bafuubi mu isiraeli,ni vya waliokuwa yatima israeli
bili bie baakwa bafuubi mu isiraeli,ni waliokuwa vya waliokuwa yatima israeli
ne woyo owa nende banamulekhwa,na nduguye wa yule aliye na wajane
ne wandaaye woyo owa nende banamulekhwa,na nduguye wa yule aliye aliye na wajane
khola nio fwane akhenya khukobosia mulamue wowo tawe,fanya hivyo ndipo asitake kurudisha shemeji wako
khola orio nio fwane akhenya khukobosia mulamue wowo tawe,hivyo ndipo asitake kurudisha shemeji wako
namulekhwa oyo akhuelesie khu alacha chikhabi mu buli siindu nisio okhola,mjane huyo ataenda kukupa baraka kwa kila kitu ambacho unafanya
namulekhwa oyo alacha khu akhuelesie chikhabi mu buli siindu nisio okhola,unafanya huyo ataenda kukupa baraka kwa kila kitu ambacho mjane
ne obuta kamatuunda alome ali mulamwa se eenya lisina tawe lia ke kumuseituni okhakobolayo khubuta kasikalekho tawe,na ukichuma matunda useme kuwa shemeji sitaki jina la mizeituni usirudi uchume ya yaliyobaki
ne obuta kamatuunda alome ali mulamwa se eenya lisina lia ke kumuseituni okhakobolayo khubuta kasikalekho tawe,na ukichuma matunda useme kuwa sitaki jina la mizeituni usirudi uchume ya yaliyobaki
se eenya khukholela waandaye kimilimo nikio bafuubi nende banamulekhwa ne ese aakholanga tawe,sitaki kuwafanyia mimi kazi ambayo yatima na wajane na nduguye alikuwa akifanya
se eenya khukholela ese kimilimo nikio bafuubi nende banamulekhwa ne waandaye aakholanga tawe,kuwafanyia mimi kazi ambayo yatima na wajane na nduguye alikuwa akifanya
no obuusia kamatunda ke kimisabibu okhakobolayo khu bisina lukhola okhakobolayo khabili,ukisanya matunda ya misabibu usirudi kwa mizizi kwa mara ya pili
no obuusia kamatunda ke kimisabibu okhakobolayo khu bisina lukhola khabili,ukisanya matunda ya misabibu kwa kwa mizizi usirudi mara ya pili
kamatunda ke kimisabibu bafuubi kali ke kasikalekho,matunda ya misabibu yaliyobaki ni ya yatima
kamatunda ke kimisabibu kasikalekho kali ke bafuubi,matunda yatima misabibu yaliyobaki ni ya ya
babemeelesi be lukoba balalaanga omundu oyo mala naye balomalome,wasimamizi wa mji walikuwa wakiita mtu huyo kisha wazungumze naye
babemeelesi be lukoba balalaanga omundu oyo mala balomalome naye,wasimamizi wasimamizi wa mji walikuwa wakiita mtu huyo kisha wazungumze naye
aaba ne asiloba khukobosia ebweeni namulekhwa nende oyo alamuchaakho ebweeni,alikuwa angali kukataa mjane na huyo atamwendea mbele
aaba ne asiloba khukobosia namulekhwa nende oyo alamuchaakho ebweeni,alikuwa angali kukataa mjane na huyo mjane atamwendea mbele
khebulila muli muli enywe babemeelesi mwaba be lukoba mwaba banasioobi mu misiri khwako lekha siraaro silala amufuuche mu moni ese mulaka enywe mukhole lino,kumbuka kuwa nyinyi wasimamizi wa mji mlikuwa watumwa misri kwa hayo wacha kiatu kimoja amteme kwa macho mimi nawatuma nyinyi mfanye hili
khebulila muli enywe babemeelesi be lukoba mwaba banasioobi mu misiri khwako lekha siraaro silala amufuuche mu moni ese mulaka enywe mukhole lino,kumbuka kuwa nyinyi wasimamizi wa mji mlikuwa misri kwa hayo wacha kiatu amteme kwa macho mimi nawatuma nyinyi mfanye hili
mala alome ali kano niko kakekholekhe ali,kisha niseme kuwa haya ndiyo yaliyofanyika
mala alome ali kano niko kakekholekhe,kisha niseme kuwa haya ndiyo
baisiraeli babili banyala baabalekha khu mundu okhenya lichililile lisaaye lia wandaaye lichililile tawe,waisraeli wawili wanaweza wakaachwa kwa mtu asiyetaka uzao wa nduguye usiendelee
baisiraeli babili banyala baabalekha khu mundu okhenya lisaaye lia wandaaye lichililile tawe,waisraeli wawili wanaweza wakaachwa wawili kwa mtu asiyetaka uzao wa nduguye usiendelee
ne bulomani koti mu enju yewe baacha,kwa masengenyo wakaenda kwa nyumba yake koti
ne bulomani baacha mu enju yewe koti,masengenyo kwa wakaenda kwa nyumba yake koti
omukhalaki anyala elamanyikha akari abisia mu isiraeli nga enju yo oyo owe bumayaanu nende ooli owafuulwa siraaro ne kumusaango,muamuzi anaweza akapitisha kati itajulikana kwa israeli kama nyumba ya huyo wa uovu na ambaye ni mtu aliyetoa kiayu na tambiko
omukhalaki anyala abisia akari elamanyikha mu isiraeli nga enju yo oyo owe bumayaanu nende ooli mundu owafuulwa siraaro ne kumusaango,muamuzi anaweza akapitisha kati itajulikana kwa israeli kama nyumba ya huyo wa kwa uovu na ambaye ni mtu aliyetoa na tambiko
omundu owe kumusaango ne akhalakilwe bukhupe,mtu aliyekuwa wa kisirani aamuliwe kichapo
omundu aaba owe kumusaango ne akhalakilwe bukhupe,aamuliwe mtu aliyekuwa wa kisirani aamuliwe kichapo
