Original,Translation
hata zamadi hiyo kisha kwenye shamba yanaweza kutoa mazao bora,zamadi yayatokayo kwenye ngombe huwa tunatumia kutengenezea nyumba hadi zionekane vizuri
hata zamadi hiyo ukibeba kisha kwenye shamba yanaweza kutoa mazao bora,zamadi yayatokayo kwenye ngombe huwa nyumba kutengenezea tunatumia hadi zionekane vizuri
hata zamadi kutoa ukibeba kisha upeleke kwenye shamba yanaweza hiyo mazao bora,zamadi vizuri kwenye ngombe huwa tunatumia kutengenezea nyumba hadi zionekane yayatokayo
hata zamadi hiyo ukibeba kisha upeleke kwenye shamba yanaweza kutoa mazao bora,zamadi vizuri kwenye ngombe huwa tunatumia nyumba hadi zionekane yayatokayo
siakhulia ibe sia khunyala khuremera ingombe mubiri nende ibe omulayi ni lusii,chakula ambacho tunaweza katia ngombe ili wawe na afya bora ni mabingobingo
siakhulia sia khunyala khuremera ingombe mubiri nende ibe omulayi ni lusii,chakula ambacho ili katia ngombe tunaweza wawe na afya bora ni mabingobingo
siakhulia sia khunyala ingombe khuremera ibe nende mubiri omulayi ni lusii,chakula ambacho tunaweza katia ili wawe na afya bora ni mabingobingo
siakhulia sia khunyala khuremera ingombe ibe nende mubiri omulayi ni lusii,chakula ambacho tunaweza bora katia ili wawe na afya bora ni mabingobingo
tsingombe ethio thia lwa khunyala khutsirskira olusii lwabu ni khandi khulia olusii igredi khuyera kho tsirusie amabere amangi,ngombe hao wa gredi tunaweza wapandia mabingobingo yao na pia wanafaa wale mabingobingo wa kutosha ndipo watoe maziwa mengi
tsingombe ethio thia lwa khunyala khutsirskira olusii lwabu ni khandi tsikhoyere khulia olusii igredi khuyera kho tsirusie amabere amangi,ngombe hao wa gredi tunaweza wapandia mabingobingo yao na pia wanafaa wale mabingobingo pia wa kutosha ndipo watoe maziwa mengi
tsingombe ethio thia igredi khunyala khutsirskira olusii lwabu ni tsingombe khandi tsikhoyere khulia olusii lwa khuyera kho tsirusie amabere amangi,ngombe hao wa gredi tunaweza wapandia mabingobingo yao mengi pia wanafaa wale mabingobingo wa kutosha ndipo watoe maziwa na
tsingombe ethio thia igredi khunyala khutsirskira olusii lwabu ni khandi tsikhoyere khulia olusii lwa khuyera kho tsirusie amabere amangi,ngombe hao wa gredi tunaweza wapandia mabingobingo yao mengi pia wanafaa wale mabingobingo wa kutosha ndipo wapandia watoe maziwa na
khuba onyala khubikha kaboya nende mabere amalulu kata onyala khulira obusuma,maziwa hayo unaweza kuhifadhi yakagandamana na kuwa mala hata unaweza kulia sima
khuba ako onyala khubikha kaboya nende mabere amalulu kata onyala khulira obusuma,maziwa hayo unaweza kuhifadhi yakagandamana na kuwa hata unaweza kulia sima
mabere ako onyala khubikha kaboya nende khuba amalulu kata khulira obusuma,maziwa hayo unaweza kuhifadhi yakagandamana na kuwa yakagandamana mala hata unaweza kulia sima
mabere ako onyala khubikha kaboya nende khuba amalulu kata onyala khulira obusuma,maziwa kuwa hayo unaweza kuhifadhi yakagandamana na kuwa yakagandamana mala hata unaweza kulia sima
nende tsinzalaba nosuda ambi natsio tsinyala tsia khutwoma bubi muno,kuna wale ngombe wakali ukisonga karibu nao wanaweza wakakugonga vibaya sana hadi ukaumia
khuli nende tsinzalaba nosuda ambi natsio tsinyala tsia khutwoma bubi muno,kuna wale ngombe wakali ukisonga karibu nao wanaweza vibaya wakakugonga vibaya sana hadi ukaumia
khuli nende tsingombe tsinzalaba nosuda tsinyala natsio ambi tsia khutwoma bubi muno,kuna wale ngombe karibu ukisonga wakali nao wanaweza wakakugonga vibaya sana hadi ukaumia
khuli nende tsingombe tsinzalaba nosuda ambi natsio tsinyala tsia khutwoma bubi muno,kuna wale ngombe karibu ukisonga sana wakali nao wanaweza wakakugonga vibaya sana hadi ukaumia
bulayi bwa ingombe kienyeji ni khuba onyala khutsia ninatsio abundu wosiwosi wa bwa bunyasi baali mpaka baekula,uzuri wa ngombe wa kienyeji ni kwamba unaweza ukaenda nao mahali ambapo kuna nyasi wakala kisha washibe
bulayi bwa ingombe kienyeji ni khuba onyala khutsia ninatsio abundu wosiwosi wa bunyasi baali mpaka baekula,uzuri wa ngombe wa kienyeji ni kwamba unaweza ukaenda nao mahali nao ambapo kuna nyasi wakala kisha washibe
bulayi bwa ingombe ya kienyeji ni khuba onyala khutsia ninatsio abundu wosiwosi bunyasi baali mpaka baekula,uzuri wa ngombe wa kienyeji ni kwamba unaweza ukaenda nao mahali ambapo kuna wakala kisha washibe
bulayi bwa ingombe ya kienyeji ni khuba onyala khutsia ninatsio abundu wosiwosi wa bunyasi baali mpaka baekula,uzuri wa ngombe wa kienyeji ni kwamba unaweza ukaenda mahali ambapo kuna wakala kisha washibe
nonyolwa ishida onyala khubukula ingombe ndala mana onyole amangondo kaa onyala khurumihira khu ishida eyo,ukipatwa na shida unaweza chukua ngombe mmoja ukamuuza kisha upate pesa ambazo unaweza kutumia katika shida hiyo
nonyolwa nende ishida onyala khubukula ingombe ndala mana onyole amangondo kaa onyala khurumihira khu ishida eyo,ukipatwa pesa shida unaweza chukua ngombe mmoja ukamuuza kisha upate na ambazo unaweza kutumia katika shida hiyo
nonyolwa nende ishida onyala khubukula ingombe ndala wakusia mana onyole kaa onyala khurumihira khu ishida eyo,ukipatwa shida unaweza chukua ngombe mmoja ukamuuza kisha upate pesa ambazo unaweza kutumia katika shida hiyo
nonyolwa nende ishida onyala khubukula ingombe ndala wakusia mana onyole amangondo kaa onyala khurumihira khu ishida eyo,ukipatwa shida unaweza chukua ngombe mmoja ukamuuza kisha hiyo upate pesa ambazo unaweza kutumia katika shida hiyo
inyama yololanga iriya abandu nibalia irulanga mngombe kata nosamba inyama eyo inyala khumenyastsinganga tsinyingi khu ako khurinde tsingombe etio bulayi,nyama ambayo huwa unaona watu wakila huwa hutoka kwa ngombe hata ukichoma nyama hiyo inaweza ikaaishi siku nyingi kwa hayo yote tulinde ngombe hao vizuri
inyama iriya yololanga abandu nibalia irulanga mngombe kata nosamba inyama eyo inyala khumenyastsinganga tsinyingi khu ako kosi khurinde tsingombe etio bulayi,nyama ambayo huwa unaona watu wakila huwa hutoka kwa ngombe hata vizuri nyama hiyo inaweza ikaaishi nyingi kwa hayo yote tulinde ngombe hao ukichoma
iriya yololanga iriya abandu nibalia irulanga mngombe kata nosamba inyama eyo inyala khumenyastsinganga tsinyingi khu ako kosi khurinde tsingombe etio bulayi,nyama ambayo huwa unaona watu wakila hutoka kwa ngombe hata ukichoma nyama ngombe hiyo inaweza ikaaishi siku nyingi kwa hayo yote tulinde ngombe hao vizuri
inyama iriya yololanga abandu nibalia irulanga mngombe kata nosamba inyama eyo inyala khumenyastsinganga tsinyingi khu ako kosi khurinde tsingombe etio bulayi,nyama ambayo kwa unaona watu wakila hutoka huwa ngombe hata ukichoma nyama ngombe hiyo inaweza wakila ikaaishi siku nyingi kwa hayo yote tulinde ngombe hao vizuri
esikuli sia abasiani esikuli sia bujumba bujumba bjb,shule ya wavulana ya bujumba bjb
esikuli sia abasiani sia bujumba bujumba bjb,shule ya wavulana ya bjb bujumba
esikuli sia sia abasiani bujumba bjb,shule ya wavulana bujumba bjb
esikuli sia abasiani sia bujumba bjb,shule ya shule wavulana bujumba bjb
obukheri,upendo ulimwenguniduniani
mushialo obukheri,ulimwenguniduniani upendo
mushialo,ulimwenguniduniani
obukheri mushialo,ulimwenguniduniani
obukheri ni mshialo shindu shia maana mshialo muno shia,upendo ni kitu cha maana ulimwenguni huu
obukheri ni mshialo shindu shia maana mshialo muno,upendo ni kitu ulimwenguni maana cha huu
obukheri ni shindu maana shia mshialo muno,upendo ni kitu cha maana ulimwenguni huu upendo
obukheri ni shindu shia maana mshialo muno,upendo ni upendo cha maana ulimwenguni huu kitu
abundu bwenyekhana bwechesibwe obukheri,upendo unatakikana ufunzwe kwa kila mtu
obukheri bwenyekhana bwechesibwe abundu,upendo unatakikana ufunzwe kwa kila kila mtu
obukheri bwenyekhana bwenyekhana bwechesibwe buli abundu,upendo unatakikana ufunzwe kila kwa mtu
obukheri bwenyekhana bwechesibwe buli abundu,upendo unatakikana ufunzwe kila mtu
mshialo ni ingabo ndala yakhulira ubuyanzi ubukheri ubukheri ubukheri,upendo ni zawadi moja ya kuleta upendo ulimwenguni
mshialo ni ingabo ndala yakhulira ubuyanzi ubukheri ubukheri,upendo kuleta ni zawadi moja ya kuleta upendo ulimwenguni
ubukheri ni ndala yakhulira ubuyanzi mshialo ubukheri,upendo ni zawadi moja ya kuleta upendo ulimwenguni kuleta
ubukheri ni ingabo ndala yakhulira ubuyanzi mshialo ubukheri,upendo zawadi ni moja ya kuleta upendo ulimwenguni kuleta
khukarushira muulile bia hubilia okhubila huechesia omwaka kwa elfu thibili kwa nende saba,kurudia kwa yale ambayo mumesikia kupita inafunza mwaka wa elfu mbili na saba
khukarushira muulile bia hubilia okhubila huechesia omwaka kwa elfu thibili nende saba,elfu kwa yale ambayo mumesikia kupita inafunza mwaka wa kurudia mbili na saba
hubilia bia muulile okhubila huechesia omwaka kwa elfu thibili nende saba,kurudia kwa mbili ambayo mumesikia kupita inafunza mwaka wa elfu yale na saba
khukarushira hubilia bia muulile okhubila huechesia omwaka kwa elfu thibili nende saba,kurudia kwa mbili ambayo mumesikia kupita inafunza mwaka wa elfu elfu yale na saba
khuemera khuemera biama abaruchi babi olwa bemera oburuchi sialo siosi karia akekholekha,kusimamia kwao kwa vyama waongozi wabaya wakisimamia kiti cha uongozi ulimwengu mzima uliona yaliyofanyika
khuemera biama abaruchi babi olwa bemera oburuchi sialo siosi karia akekholekha,kusimamia kwao vyama waongozi wabaya wakisimamia kiti cha uongozi ulimwengu mzima uliona yaliyofanyika
khuemera biama babi olwa bemera oburuchi sialo siosi sialola karia akekholekha,kwao kwa vyama waongozi wabaya wakisimamia kiti cha uongozi ulimwengu mzima uliona yaliyofanyika
khuemera biama abaruchi babi olwa bemera oburuchi sialo siosi sialola karia akekholekha,kwao uliona vyama waongozi wabaya wakisimamia kiti cha uongozi ulimwengu mzima kwa yaliyofanyika
obukheri nibulabao tawe biachesia shindu ari bandu si bali shindu shillala obutinyu kho khulonda shindu shilala shibolelwe bubechanga tawe,upendo usipokuwepo huonyesha kuwa watu huwa kitu kimoja na kufuata kitu chochote kitakacho kuwa kimesemwa ni vigumu
obukheri nibulabao tawe biachesia shindu ari bandu si bali shindu shillala tawe kho khulonda shindu shilala shibolelwe bubechanga obutinyu,upendo usipokuwepo huonyesha kuwa watu huwa kimoja na kufuata kitu chochote kitakacho kuwa kimesemwa ni vigumu
obukheri nibulabao tawe biachesia ari bandu si bali shindu shillala kho khulonda shindu shilala shibolelwe bubechanga obutinyu,usipokuwepo huonyesha kuwa watu huwa kitu kimoja na kufuata kitu chochote kitakacho kuwa kimesemwa ni vigumu
obukheri nibulabao tawe biachesia ari bandu si bali shindu shillala tawe kho khulonda shindu shilala shibolelwe bubechanga obutinyu,usipokuwepo huonyesha kuwa watu huwa kitu kimoja na kufuata kitu chochote kitakacho kuwa kuwa kimesemwa ni vigumu
kata sibe sindu ukhukhula khwesialo siosisiosi,hata kiwe kizuri ama kitu kisichoweza kuleta kuinuka ama kuimarika kwa ulimwengu wowote
kata sibe sindu nokho ukhukhula khwesialo siosisiosi,hata kiwe kizuri kitu ama kitu kisichoweza kuleta kuinuka ama kuimarika kwa ulimwengu wowote
kata sindu esilayi nokho ukhukhula khwesialo siosisiosi,hata kiwe kizuri ama kitu kisichoweza kuleta kuinuka ama kuimarika kwa wowote
kata sibe sindu esilayi nokho ukhukhula khwesialo siosisiosi,hata kiwe kizuri ama kitu kisichoweza kuleta kuinuka ama kuimarika kwa
nibulayi bulala nende obukheri khutsira khubera bindu bingi bulala muno huba nende mshialo ni sindu silayi muno,ni vizuri umoja na upendokuendea pamoja kwa maana vitu vingi duniani ulimwenguni huu kuwa na umoja ni kitu cha maana sana
nibulayi bulala nende obukheri khutsira khubera bindu bingi mshialo muno huba nende bulala ni sindu silayi muno,ni vizuri umoja na pamoja kwa maana vitu vingi duniani ulimwenguni huu pamoja kuwa na umoja ni kitu cha maana sana
nibulayi bulala nende obukheri khutsira khalala khubera bindu bingi mshialo muno nende bulala ni sindu silayi muno,ni vizuri umoja na upendokuendea pamoja kwa sana vitu vingi duniani ulimwenguni huu kuwa na ni kitu cha maana maana
nibulayi bulala nende obukheri khutsira khalala khubera bindu bingi mshialo muno huba nende bulala ni sindu silayi muno,ulimwenguni vizuri umoja na upendokuendea pamoja kwa sana vitu vingi duniani ni huu kuwa na sana ni kitu cha maana maana
sindu sindu sindi siabandu bebililanga ni khuikhala nga sindu silala,kitu kingine ambacho watu wengi husahau kuwa kwamba ni kitu cha maana watu kukaa kama kitu kimoja
sindu sindu sindi siabandu bebililanga ni khuikhala akhalala nga sindu silala,kitu kingine ambacho watu wengi husahau kuwa kwamba kitu ni kitu cha maana watu kukaa kama kitu kimoja
sindu sindi bebililanga ni khuikhala akhalala nga sindu silala,maana kingine ambacho watu wengi husahau kuwa kwamba ni kitu cha kitu watu kukaa kama kitu kimoja
sindu sindi siabandu bebililanga ni khuikhala akhalala nga sindu silala,maana kingine ambacho watu wengi husahau kuwa kwamba ni kitu cha kitu kitu watu kukaa kama kitu kimoja
sindu sindi abandu ni silolokhanga hutirana nende basiabo nende huba esindu silala,kitu kingine kinachoonekana ni mambo ya watu kukataa kuungana na wenzao na kuwa kitu kimoja
sindu sindi silolokhanga ni abandu hutirana nende basiabo nende huba esindu silala,kitu kingine kinachoonekana ni mambo ya watu kukataa kuungana na wenzao na kitu kimoja
sindu sindi silolokhanga ni abandu hutirana nende basiabo nende huba esindu silala,kitu kingine kinachoonekana ni ya watu kukataa kuungana na wenzao na kuwa kitu kimoja
sindu sindi silolokhanga ni abandu hukhaya hutirana nende basiabo nende huba esindu silala,kitu kingine kinachoonekana ni ya watu kinachoonekana kukataa kuungana na wenzao na kuwa kitu kimoja
bulala ni sidu silayi mshialo hubera huba nende bulala hukairanga amahuwa obwifi kata kario khukaira abandu kata khukosa obwifi hujamana,umoja ni kitu cha muhimu kwa sababu kuwa na umoja huwa kunazuia mambo kama vile wizi hata hivyo huwakosesha watu kupendana
bulala ni sidu silayi mshialo hubera huba nende bulala hukairanga amahuwa nga obwifi kata kario khukaira abandu khukosa obwifi hujamana,umoja cha kitu kuwa ni muhimu kwa sababu kuwa na umoja huwa kunazuia mambo kama vile wizi hata hivyo huwakosesha watu kupendana
bulala ni sidu silayi mshialo khukosa huba nende bulala hukairanga amahuwa nga obwifi kata kario khukaira abandu hubera hujamana,umoja ni kitu cha muhimu kwa sababu kuwa na umoja huwa kunazuia kama vile wizi hata hivyo huwakosesha vile watu kupendana
bulala ni sidu silayi mshialo hubera huba nende bulala hukairanga amahuwa nga obwifi kata kario khukaira abandu khukosa hujamana,ni kitu cha muhimu kwa sababu kuwa na umoja huwa kunazuia kama vile vile wizi hata hivyo huwakosesha vile watu kupendana
sindu sindi silolokhe mukari huba khubera maendeleo ni sindu sia silayi muno nende bulala nende bukheri silolokhe nibindu bilayi muno,kitu kingine kimeonekana kwa undani kuwa na maendeleo ni kitu cha maana sana kwa sababu umoja na upendo ni vitu vya maana sana
sindu sindi silolokhe mukari huba khubera maendeleo ni sindu sia silayi muno nende bulala nende bukheri nibindu bilayi muno,kitu kingine kimeonekana kwa undani kuwa na vya maendeleo ni kitu cha maana sana kwa sababu umoja na upendo ni vitu vya ni maana sana
sindu sindi silolokhe nibindu huba nende maendeleo ni sindu sia silayi muno khubera bulala nende bukheri mukari bilayi muno,kitu kingine kimeonekana undani kuwa na maendeleo ni kitu cha maana sana kwa sababu umoja na upendo kingine ni vitu vya maana sana
sindu sindi silolokhe mukari huba nende maendeleo ni sindu sia silayi muno khubera bulala nende bukheri nibindu bilayi muno,kitu kingine kimeonekana undani kuwa sababu maendeleo ni kitu cha maana kimeonekana sana kwa na umoja na upendo kingine ni vitu vya maana sana
emilembe mwalimu nomba mwechesia wanje isubira mubunyali bwomwami mubunyali nyasaye oukhulindanga buli bwosi,hujambo mwalimu wangu natumai mzima kwa uwezo wa mungu atulindaye kila siku
emilembe mwalimu nomba mwechesia wanje isubira mubunyali bwomwami nyasaye oukhulindanga buli bwosi,hujambo mwalimu wangu atulindaye mzima kwa uwezo wa mungu natumai kila siku
emilembe mwalimu nomba mwechesia wanje isubira buli mubunyali bwomwami nyasaye oukhulindanga olimulamu bwosi,mwalimu wangu natumai mzima kwa uwezo wa mungu atulindaye kila siku
emilembe mwalimu nomba mwechesia wanje isubira olimulamu mubunyali bwomwami nyasaye oukhulindanga buli bwosi,mwalimu wangu natumai mzima kwa uwezo wa mungu atulindaye siku
mulamu ndiwo mwene esie,mwenyewe ni mzima
mulamu mwene ndiwo esie,mwenyewe mzima
esie mwene mulamu ndiwo,ni mzima
esie mwene ndiwo mulamu,mzima ni
okhwitsa mwechesia esabanga mbu nonyala ombekho mutsuli bweyango sindalanyalilwa ne musikuli tawe,mwalimu naomba kwamba kama unaweza tafadhali unipe nafasi kesho sitawezewa kuja shuleni
ne mwechesia esabanga mbu nonyala ombekho mutsuli bweyango sindalanyalilwa okhwitsa musikuli tawe,mwalimu naomba kwamba kama tafadhali unipe nafasi kesho sitawezewa kuja shuleni
ne esabanga mbu nonyala ombekho bweyango mutsuli sindalanyalilwa okhwitsa musikuli tawe,mwalimu naomba kwamba shuleni kama unaweza tafadhali unipe nafasi kesho sitawezewa kuja shuleni
ne mwechesia esabanga mbu nonyala ombekho bweyango mutsuli sindalanyalilwa okhwitsa musikuli tawe,mwalimu naomba kwamba shuleni kama unaweza tafadhali nafasi kesho sitawezewa kuja shuleni
inyanga,unipe siku moja tu
inyanga ndala,unipe siku tu
omberesie ndala inyanga,unipe siku moja tu unipe
omberesie inyanga ndala,unipe siku unipe tu moja
nisie nisie wawo,mie mwanafunzi wako
nisie wawo,wako mwanafunzi mie
wawo omwechi nisie,mie wako
nisie omwechi wawo,mie wako mie
ochieng jesse ochieng,jesse ochieng
ochieng jesse,ochieng
jesse ochieng ochieng,ochieng jesse
jesse ochieng,jesse ochieng jesse
siefu,shule yetu
siefu,yetu shule
sikuli siefu siefu,yetu shule yetu
sikuli siefu,shule yetu yetu
silangwa sikuli silangwa sirikhaya,shule yetu inaitwa sirikhaya
sikuli silangwa sirikhaya,shule inaitwa yetu sirikhaya
sikuli sirikhaya siefu silangwa sirikhaya,shule inaitwa sirikhaya
sikuli siefu silangwa sirikhaya,sirikhaya shule inaitwa sirikhaya
